"customer_id","churn_label","churn_reason"
"8949-JTMAY",True,"Attitude of support person"
"2774-LVQUS",True,"Attitude of support person"
"3211-ILJTT",True,"Attitude of service provider"
"4612-THJBS",True,"Attitude of service provider"
"4094-NSEDU",True,"Attitude of service provider"
"5103-MHMHY",True,"Attitude of support person"
"1846-XWOQN",True,"Competitor made better offer"
"0235-KGSLC",True,"Moved"
"2884-GBPFB",True,"Moved"
"3757-NJYBX",True,"Moved"
"5136-KCKGI",True,"Competitor had better devices"
"3722-WPXTK",True,"Competitor offered higher download speeds"
"2929-ERCFZ",True,"Competitor offered more data"
"7548-SEPYI",True,"Competitor made better offer"
"8835-VSDSE",True,"Competitor had better devices"
"1623-NLDOT",True,"Competitor had better devices"
"9898-KZQDZ",True,"Competitor offered higher download speeds"
"5236-PERKL",True,"Competitor offered higher download speeds"
"7854-FOKSF",True,"Competitor offered higher download speeds"
"2519-FAKOD",True,"Competitor offered more data"
"8263-JQAIK",True,"Competitor offered more data"
"7089-IVVAZ",True,"Competitor offered more data"
"2205-YMZZJ",True,"Competitor made better offer"
"1254-IZEYF",True,"Competitor made better offer"
"9492-TOKRI",True,"Price too high"
"9221-OTIVJ",True,"Product dissatisfaction"
"3325-FUYCG",True,"Service dissatisfaction"
"5908-QMGOE",True,"Lack of self-service on Website"
"8481-YYXWG",True,"Network reliability"
"2609-IAICY",True,"Limited range of services"
"1740-CSDJP",True,"Lack of affordable download/upload speed"
"2636-OHFMN",True,"Long distance charges"
"1323-OOEPC",True,"Extra data charges"
"0397-GZBBC",True,"Price too high"
"7641-EUYET",True,"Product dissatisfaction"
"9921-ZVRHG",True,"Service dissatisfaction"
"4701-MLJPN",True,"Lack of self-service on Website"
"9206-GVPEQ",True,"Network reliability"
"1596-BBVTG",True,"Don't know"
"8433-WXGNA",True,"Don't know"
"3707-GNWHM",True,"Don't know"
"8922-LIEGH",True,"Poor expertise of online support"
"8245-UMPYT",True,"Poor expertise of phone support"
"5186-SAMNZ",True,"Price too high"
"5373-SFODM",True,"Product dissatisfaction"
"5766-ZJYBB",True,"Service dissatisfaction"
"8931-GJJIQ",True,"Lack of self-service on Website"
"4277-PVRAN",True,"Network reliability"
"0022-TCJCI",True,"Limited range of services"
"0203-HHYIJ",True,"Lack of affordable download/upload speed"
"0952-KMEEH",True,"Long distance charges"
"8178-EYZUO",True,"Extra data charges"
"5130-IEKQT",True,"Price too high"
"3230-WYKIR",True,"Product dissatisfaction"
"0407-BDJKB",True,"Service dissatisfaction"
"9600-UDOPK",True,"Lack of self-service on Website"
"4074-SJFFA",True,"Network reliability"
"3269-ATYWD",True,"Don't know"
"4910-GMJOT",True,"Don't know"
"0354-WYROK",True,"Don't know"
"7576-OYWBN",True,"Price too high"
"5539-TMZLF",True,"Product dissatisfaction"
"4323-SADQS",True,"Service dissatisfaction"
"4446-BZKHU",True,"Lack of self-service on Website"
"5202-IVJNU",True,"Network reliability"
"5976-JCJRH",True,"Limited range of services"
"0137-OCGAB",True,"Lack of affordable download/upload speed"
"3351-NQLDI",True,"Long distance charges"
"7593-JNWRU",True,"Extra data charges"
"4588-YBNIB",True,"Price too high"
"3336-JORSO",True,"Product dissatisfaction"
"5028-GZLDO",True,"Service dissatisfaction"
"6861-XWTWQ",True,"Lack of self-service on Website"
"6877-TJMBR",True,"Network reliability"
"6769-DCQLI",True,"Don't know"
"2433-KMEAS",True,"Don't know"
"2195-ZRVAX",True,"Don't know"
"3550-SAHFP",True,"Price too high"
"2011-TRQYE",True,"Product dissatisfaction"
"4873-ILOLJ",True,"Service dissatisfaction"
"2725-KXXWT",True,"Lack of self-service on Website"
"9565-DJPIB",True,"Network reliability"
"8348-HFYIV",True,"Limited range of services"
"7503-QQRVF",True,"Competitor had better devices"
"6849-WLEYG",True,"Lack of affordable download/upload speed"
"4659-NZRUF",True,"Long distance charges"
"8429-XIBUM",True,"Extra data charges"
"2608-BHKFN",True,"Price too high"
"7341-LXCAF",True,"Product dissatisfaction"
"9462-MJUAW",True,"Service dissatisfaction"
"8128-YVJRG",True,"Lack of self-service on Website"
"4283-FUTGF",True,"Network reliability"
"1569-TTNYJ",True,"Don't know"
"2397-BRLOM",True,"Don't know"
"4749-VFKVB",True,"Don't know"
"7598-UAASY",True,"Attitude of service provider"
"7938-OUHIO",True,"Attitude of service provider"
"8510-AWCXC",True,"Attitude of support person"
"0431-APWVY",True,"Don't know"
"3426-NIYYL",True,"Attitude of support person"
"8225-BTJAU",True,"Attitude of service provider"
"3387-VATUS",True,"Attitude of service provider"
"1143-NMNQJ",True,"Attitude of service provider"
"0415-MOSGF",True,"Attitude of support person"
"1724-BQUHA",True,"Attitude of support person"
"4826-XTSOH",True,"Attitude of support person"
"2495-INZWQ",True,"Attitude of service provider"
"4139-SUGLD",True,"Attitude of service provider"
"6857-VWJDT",True,"Attitude of service provider"
"5624-BQSSA",True,"Attitude of support person"
"2408-WITXK",True,"Deceased"
"5577-OTWWW",True,"Moved"
"2691-NZETQ",True,"Competitor offered higher download speeds"
"4404-HIBDJ",True,"Competitor offered more data"
"7295-JOMMD",True,"Competitor made better offer"
"5013-SBUIH",True,"Competitor had better devices"
"0709-TVGUR",True,"Competitor had better devices"
"6023-YEBUP",True,"Competitor offered higher download speeds"
"7209-JCUDS",True,"Competitor offered higher download speeds"
"3001-CBHLQ",True,"Competitor offered higher download speeds"
"6158-DWPZT",True,"Competitor offered more data"
"3763-GCZHZ",True,"Competitor offered more data"
"0772-GYEQQ",True,"Competitor offered more data"
"4831-EOBFE",True,"Don't know"
"4102-OQUPX",True,"Competitor made better offer"
"9170-GYZJC",True,"Price too high"
"3999-QGRJH",True,"Product dissatisfaction"
"2454-RPBRZ",True,"Service dissatisfaction"
"2002-MZHWP",True,"Lack of self-service on Website"
"2265-CYWIV",True,"Network reliability"
"2004-OCQXK",True,"Limited range of services"
"5027-QPKTE",True,"Lack of affordable download/upload speed"
"2672-HUYVI",True,"Long distance charges"
"7508-MYBOG",True,"Extra data charges"
"0148-DCDOS",True,"Price too high"
"9992-RRAMN",True,"Product dissatisfaction"
"0310-MVLET",True,"Service dissatisfaction"
"4550-VBOFE",True,"Lack of self-service on Website"
"5696-QURRL",True,"Network reliability"
"7409-KIUTL",True,"Don't know"
"1732-VHUBQ",True,"Don't know"
"0495-RVCBF",True,"Don't know"
"7854-EDSSA",True,"Poor expertise of online support"
"8869-TORSS",True,"Poor expertise of phone support"
"0679-IDSTG",True,"Price too high"
"2115-BFTIW",True,"Product dissatisfaction"
"0611-DFXKO",True,"Service dissatisfaction"
"7780-OTDSO",True,"Lack of self-service on Website"
"9747-DDZOS",True,"Network reliability"
"0564-JJHGS",True,"Limited range of services"
"3348-CFRNX",True,"Lack of affordable download/upload speed"
"1428-GTBJJ",True,"Long distance charges"
"8802-UNOJF",True,"Extra data charges"
"6313-GIDIT",True,"Price too high"
"2845-AFFTX",True,"Product dissatisfaction"
"2249-YPRNG",True,"Service dissatisfaction"
"7410-YTJIK",True,"Lack of self-service on Website"
"4626-GYCZP",True,"Network reliability"
"5590-BYNII",True,"Don't know"
"3237-AJGEH",True,"Don't know"
"1591-NFNLQ",True,"Don't know"
"2815-CPTUL",True,"Price too high"
"0596-BQCEQ",True,"Product dissatisfaction"
"1481-ZUWZA",True,"Service dissatisfaction"
"2309-OSFEU",True,"Lack of self-service on Website"
"1891-FZYSA",True,"Network reliability"
"7613-LLQFO",True,"Limited range of services"
"2640-PMGFL",True,"Lack of affordable download/upload speed"
"3801-HMYNL",True,"Long distance charges"
"9685-WKZGT",True,"Extra data charges"
"6022-UGGSO",True,"Price too high"
"4484-CGXFK",True,"Product dissatisfaction"
"6214-EDAKZ",True,"Service dissatisfaction"
"6127-ISGTU",True,"Lack of self-service on Website"
"8740-XLHDR",True,"Network reliability"
"1208-DNHLN",True,"Don't know"
"1761-AEZZR",True,"Don't know"
"3923-CSIHK",True,"Don't know"
"7120-RFMVS",True,"Price too high"
"7317-GGVPB",True,"Product dissatisfaction"
"1322-AGOQM",True,"Service dissatisfaction"
"3677-IYRBF",True,"Lack of self-service on Website"
"5692-FPTAH",True,"Network reliability"
"1550-LOAHA",True,"Limited range of services"
"0268-QKIWO",True,"Lack of affordable download/upload speed"
"0876-WDUUZ",True,"Long distance charges"
"0617-FHSGK",True,"Extra data charges"
"2858-MOFSQ",True,"Price too high"
"8118-LSUEL",True,"Product dissatisfaction"
"7005-CCBKV",True,"Service dissatisfaction"
"4250-FDVOU",True,"Lack of self-service on Website"
"5277-ZLOOR",True,"Network reliability"
"2141-RRYGO",True,"Don't know"
"6376-GAHQE",True,"Don't know"
"5052-PNLOS",True,"Don't know"
"6979-ZNSFF",True,"Price too high"
"2386-LAHRK",True,"Product dissatisfaction"
"6032-IGALN",True,"Service dissatisfaction"
"4248-HCETZ",True,"Lack of self-service on Website"
"0516-WJVXC",True,"Network reliability"
"9174-FKWZE",True,"Limited range of services"
"8809-RIHDD",True,"Lack of affordable download/upload speed"
"4822-NGOCH",True,"Long distance charges"
"5307-DZCVC",True,"Extra data charges"
"8679-JOEVF",True,"Price too high"
"1432-FPAXX",True,"Product dissatisfaction"
"4803-AXVYP",True,"Service dissatisfaction"
"3884-HCSWG",True,"Lack of self-service on Website"
"5077-DXTCG",True,"Network reliability"
"1142-WACZW",True,"Don't know"
"5649-ANRML",True,"Don't know"
"4892-VLANZ",True,"Don't know"
"2919-HBCJO",True,"Moved"
"4236-XPXAV",True,"Moved"
"3030-YZADT",True,"Competitor had better devices"
"7410-KTVFV",True,"Competitor offered higher download speeds"
"8393-DLHGA",True,"Competitor offered more data"
"7395-IGJOS",True,"Competitor made better offer"
"2834-SPCJV",True,"Competitor had better devices"
"7890-VYYWG",True,"Competitor had better devices"
"9907-SWKKF",True,"Competitor offered higher download speeds"
"0587-DMGBH",True,"Competitor offered higher download speeds"
"6397-JNZZG",True,"Competitor offered higher download speeds"
"3523-QRQLL",True,"Competitor offered more data"
"0895-DQHEW",True,"Competitor offered more data"
"8149-RSOUN",True,"Competitor offered more data"
"7250-EQKIY",True,"Competitor made better offer"
"4013-UBXWQ",True,"Competitor made better offer"
"5519-NPHVG",True,"Price too high"
"8849-GYOKR",True,"Product dissatisfaction"
"3148-BLQJT",True,"Service dissatisfaction"
"0461-CVKMU",True,"Lack of self-service on Website"
"8806-EAGWC",True,"Network reliability"
"7779-LGOVN",True,"Limited range of services"
"9710-ZUSHQ",True,"Lack of affordable download/upload speed"
"4183-WCSEP",True,"Long distance charges"
"5498-TXHLF",True,"Extra data charges"
"9722-UJOJR",True,"Price too high"
"3902-FOIGH",True,"Product dissatisfaction"
"6772-KSATR",True,"Service dissatisfaction"
"7112-OPOTK",True,"Lack of self-service on Website"
"4210-QFJMF",True,"Network reliability"
"3318-OSATS",True,"Don't know"
"5828-AVIPD",True,"Don't know"
"1086-LXKFY",True,"Don't know"
"2636-ALXXZ",True,"Poor expertise of online support"
"7774-OJSXI",True,"Poor expertise of phone support"
"7786-WBJYI",True,"Price too high"
"9885-CSMWE",True,"Product dissatisfaction"
"5016-ETTFF",True,"Service dissatisfaction"
"3866-MDTUB",True,"Lack of self-service on Website"
"8058-JMEQO",True,"Network reliability"
"0697-ZMSWS",True,"Limited range of services"
"7657-DYEPJ",True,"Lack of affordable download/upload speed"
"8276-MQBYC",True,"Long distance charges"
"7593-XFKDI",True,"Extra data charges"
"0337-CNPZE",True,"Price too high"
"1513-XNPPH",True,"Product dissatisfaction"
"6015-VVHHE",True,"Service dissatisfaction"
"6347-DCUIK",True,"Lack of self-service on Website"
"0897-FEGMU",True,"Network reliability"
"7663-RGWBC",True,"Don't know"
"1120-BMWUB",True,"Don't know"
"9124-LHCJQ",True,"Price too high"
"2235-ZGKPT",True,"Product dissatisfaction"
"3891-PUQOD",True,"Service dissatisfaction"
"0689-NKYLF",True,"Lack of self-service on Website"
"3658-KIBGF",True,"Network reliability"
"5519-YLDGW",True,"Limited range of services"
"4946-EDSEW",True,"Lack of affordable download/upload speed"
"2516-VQRRV",True,"Long distance charges"
"7580-UGXNC",True,"Extra data charges"
"5178-LMXOP",True,"Price too high"
"8185-UPYBR",True,"Product dissatisfaction"
"4585-HETAI",True,"Service dissatisfaction"
"7526-BEZQB",True,"Lack of self-service on Website"
"4951-UKAAQ",True,"Network reliability"
"2108-YKQTY",True,"Don't know"
"4918-QLLIW",True,"Don't know"
"7056-IMHCC",True,"Price too high"
"1625-JAIIY",True,"Product dissatisfaction"
"2947-DOMLJ",True,"Service dissatisfaction"
"4112-LUEIZ",True,"Lack of self-service on Website"
"4510-HIMLV",True,"Network reliability"
"8749-JMNKX",True,"Limited range of services"
"2430-USGXP",True,"Lack of affordable download/upload speed"
"5955-ERIHD",True,"Long distance charges"
"0917-EZOLA",True,"Extra data charges"
"5949-EBSQK",True,"Price too high"
"7274-RTAPZ",True,"Product dissatisfaction"
"0311-UNPFF",True,"Service dissatisfaction"
"3834-XUIFC",True,"Lack of self-service on Website"
"8414-MYSHR",True,"Network reliability"
"7599-FKVXZ",True,"Don't know"
"8229-TNIQA",True,"Don't know"
"6221-AVQYL",True,"Price too high"
"7743-EXURX",True,"Product dissatisfaction"
"5569-KGJHX",True,"Service dissatisfaction"
"4988-IQIGL",True,"Lack of self-service on Website"
"7730-IUTDZ",True,"Network reliability"
"0426-TIRNE",True,"Limited range of services"
"7587-RZNME",True,"Lack of affordable download/upload speed"
"0748-RDGGM",True,"Long distance charges"
"4706-AXVKM",True,"Extra data charges"
"5889-JTMUL",True,"Price too high"
"9026-RNUJS",True,"Product dissatisfaction"
"3746-EUBYR",True,"Service dissatisfaction"
"2332-EFBJY",True,"Lack of self-service on Website"
"9474-PHLYD",True,"Network reliability"
"2165-VOEGB",True,"Don't know"
"2219-MVUSO",True,"Don't know"
"8914-RBTSB",True,"Don't know"
"0963-ZBDRN",True,"Attitude of support person"
"7594-RQHXR",True,"Deceased"
"6331-EWIEB",True,"Moved"
"5998-VVEJY",True,"Moved"
"1624-NALOJ",True,"Moved"
"4317-VTEOA",True,"Competitor had better devices"
"1670-SVOWZ",True,"Competitor offered higher download speeds"
"7541-YLXCL",True,"Don't know"
"0260-ZDLGK",True,"Competitor made better offer"
"8722-NGNBH",True,"Competitor had better devices"
"6210-KBBPI",True,"Competitor had better devices"
"0133-BMFZO",True,"Competitor offered higher download speeds"
"6128-CZOMY",True,"Competitor offered higher download speeds"
"9540-JYROE",True,"Competitor offered higher download speeds"
"2260-USTRB",True,"Competitor offered more data"
"3656-TKRVZ",True,"Competitor offered more data"
"8623-TMRBY",True,"Competitor offered more data"
"1501-SGHBW",True,"Competitor made better offer"
"3208-YPIOE",True,"Competitor made better offer"
"2612-RANWT",True,"Price too high"
"6900-PXRMS",True,"Product dissatisfaction"
"3346-BRMIS",True,"Service dissatisfaction"
"2933-FILNV",True,"Lack of self-service on Website"
"9986-BONCE",True,"Network reliability"
"2722-JMONI",True,"Limited range of services"
"4083-EUGRJ",True,"Lack of affordable download/upload speed"
"7579-OOPEC",True,"Long distance charges"
"1771-OADNZ",True,"Extra data charges"
"0612-RTZZA",True,"Price too high"
"6410-LEFEN",True,"Product dissatisfaction"
"3194-ORPIK",True,"Service dissatisfaction"
"8816-VXNZD",True,"Lack of self-service on Website"
"9378-FXTIZ",True,"Network reliability"
"1723-HKXJQ",True,"Don't know"
"7825-GKXMW",True,"Don't know"
"1240-KNSEZ",True,"Don't know"
"0836-SEYLU",True,"Poor expertise of online support"
"4433-JCGCG",True,"Poor expertise of phone support"
"3716-BDVDB",True,"Competitor had better devices"
"5899-MQZZL",True,"Competitor offered higher download speeds"
"6849-OYAMU",True,"Competitor offered more data"
"9488-HGMJH",True,"Competitor made better offer"
"6038-GCYEC",True,"Competitor had better devices"
"1150-WFARN",True,"Competitor had better devices"
"3144-AUDBS",True,"Competitor offered higher download speeds"
"5616-PRTNT",True,"Competitor offered higher download speeds"
"4818-QIUFN",True,"Competitor offered higher download speeds"
"6961-VCPMC",True,"Competitor offered more data"
"6688-UZPWD",True,"Competitor offered more data"
"2839-RFSQE",True,"Competitor offered more data"
"0968-GSIKN",True,"Competitor made better offer"
"1965-DDBWU",True,"Competitor made better offer"
"9057-SIHCH",True,"Price too high"
"6771-XWBDM",True,"Product dissatisfaction"
"8601-QACRS",True,"Service dissatisfaction"
"2391-SOORI",True,"Lack of self-service on Website"
