"customer_id","tenure_months","contract","paperless_billing","payment_method","monthly_charges","total_charges","cltv"
"9134-CEQMF",7,"Month-to-month",True,"Electronic check","89.50","676.70",3077
"7993-PYKOF",8,"Month-to-month",False,"Electronic check","75.00","632.95",2587
"5027-XWQHA",6,"Month-to-month",False,"Electronic check","44.75","270.95",2087
"4566-QVRRW",11,"Month-to-month",True,"Electronic check","44.05","483.70",3200
"8519-IMDHU",15,"Month-to-month",True,"Bank transfer (automatic)","85.60","1345.55",4981
"0201-OAMXR",70,"One year",False,"Credit card (automatic)","115.55","8127.60",4838
"3372-KWFBM",16,"Month-to-month",True,"Electronic check","86.60","1281.00",2508
"7831-QGOXH",18,"Month-to-month",True,"Electronic check","85.20","1553.90",3326
"6393-WRYZE",34,"Month-to-month",True,"Electronic check","97.65","3207.55",3979
"6599-RCLCJ",47,"Month-to-month",True,"Electronic check","109.55","5124.55",5863
"9831-BPFRI",39,"One year",True,"Electronic check","89.55","3474.45",3849
"1725-MIMXW",1,"Month-to-month",True,"Mailed check","19.45","19.45",5687
"0031-PVLZI",4,"Month-to-month",False,"Mailed check","20.35","76.35",4133
"7206-GZCDC",1,"Month-to-month",True,"Electronic check","69.25","69.25",4371
"4791-QRGMF",59,"One year",True,"Bank transfer (automatic)","99.50","5961.10",6098
"1768-ZAIFU",1,"Month-to-month",True,"Electronic check","25.20","25.20",5688
"4671-LXRDQ",2,"Month-to-month",True,"Mailed check","45.00","96.45",5704
"1934-SJVJK",1,"Month-to-month",False,"Mailed check","20.15","20.15",4103
"3838-OZURD",66,"Month-to-month",True,"Credit card (automatic)","105.00","7133.25",5723
"9269-CQOOL",3,"Month-to-month",True,"Credit card (automatic)","54.70","169.45",3335
"2845-HSJCY",14,"Month-to-month",True,"Electronic check","87.25","1258.60",4786
"1184-PJVDB",10,"Month-to-month",True,"Electronic check","79.95","857.20",5640
"9415-DPEWS",18,"Month-to-month",True,"Electronic check","88.35","1639.30",5727
"7943-RQCHR",9,"Month-to-month",True,"Electronic check","94.75","889.90",2893
"3793-MMFUH",13,"Month-to-month",True,"Electronic check","95.05","1290.00",2230
"3249-ZPQRG",4,"Month-to-month",False,"Electronic check","78.45","330.05",5048
"2568-BRGYX",4,"Month-to-month",True,"Electronic check","70.20","237.95",5094
"7721-JXEAW",59,"Month-to-month",True,"Bank transfer (automatic)","41.05","2452.70",4324
"7249-WBIYX",10,"Month-to-month",True,"Electronic check","85.60","813.85",5146
"6567-HOOPW",1,"Month-to-month",True,"Electronic check","79.20","79.20",4363
"3164-AALRN",5,"One year",True,"Mailed check","70.00","347.40",2673
"3334-CTHOL",1,"Month-to-month",True,"Bank transfer (automatic)","49.95","49.95",2041
"4704-ERYFC",22,"Month-to-month",True,"Electronic check","69.25","1554.00",2159
"8621-MNIHH",34,"Month-to-month",True,"Electronic check","94.25","3217.55",3369
"0471-LVHGK",41,"One year",True,"Electronic check","73.00","3001.20",2041
"9518-RWHZL",64,"One year",True,"Credit card (automatic)","100.05","6254.20",5452
"5419-CONWX",4,"Month-to-month",True,"Credit card (automatic)","99.80","442.85",2268
"6240-EURKS",18,"Month-to-month",True,"Electronic check","35.00","553.00",2649
"6960-HVYXR",1,"Month-to-month",False,"Electronic check","76.00","76.00",2567
"7024-OHCCK",2,"Month-to-month",True,"Electronic check","93.85","170.85",4193
"7861-UVUFT",15,"Month-to-month",True,"Electronic check","84.30","1308.40",4003
"5357-TZHPP",9,"Month-to-month",True,"Credit card (automatic)","84.40","732.50",5745
"0680-DFNNY",15,"Month-to-month",True,"Electronic check","101.10","1504.05",2055
"7767-UXAGJ",1,"Month-to-month",True,"Electronic check","50.45","50.45",2928
"1571-SAVHK",12,"Month-to-month",True,"Mailed check","99.95","1132.75",5598
"9546-CQJSU",2,"Month-to-month",True,"Electronic check","91.40","193.60",5100
"0506-LVNGN",5,"Month-to-month",True,"Credit card (automatic)","75.55","349.65",4028
"2951-QOQTK",4,"Month-to-month",False,"Credit card (automatic)","80.80","332.45",5436
"3473-XIIIT",16,"Month-to-month",True,"Electronic check","100.00","1534.75",3794
"7893-IXHRQ",1,"Month-to-month",False,"Electronic check","20.55","20.55",5636
"2952-QAYZF",5,"Month-to-month",True,"Electronic check","85.30","424.15",2264
"4763-PGDPO",4,"Month-to-month",False,"Electronic check","70.40","281.00",4494
"5394-SVGJV",37,"Month-to-month",False,"Bank transfer (automatic)","98.80","3475.55",3066
"9283-LZQOH",13,"Month-to-month",True,"Credit card (automatic)","74.40","896.75",3687
"6100-QQHEB",17,"Month-to-month",True,"Electronic check","92.55","1515.10",5775
"7079-QRCBC",24,"Month-to-month",True,"Electronic check","98.75","2407.30",4016
"5469-CTCWN",61,"One year",True,"Electronic check","106.00","6547.70",4334
"9851-QXEEQ",41,"Month-to-month",True,"Electronic check","104.70","4346.40",3316
"9809-IMGCQ",22,"Month-to-month",True,"Electronic check","96.70","2082.95",4458
"5208-HFSBT",2,"Month-to-month",True,"Credit card (automatic)","55.05","102.75",5855
"3254-YRILK",19,"Month-to-month",True,"Electronic check","88.20","1775.80",5683
"2667-WYLWJ",8,"One year",True,"Mailed check","19.75","145.00",2247
"0529-ONKER",15,"Month-to-month",False,"Electronic check","75.65","1146.65",2099
"5240-IJOQT",1,"Month-to-month",True,"Electronic check","74.70","74.70",3348
"1092-GANHU",17,"Month-to-month",True,"Electronic check","76.65","1313.55",3182
"0661-XEYAN",1,"Month-to-month",True,"Mailed check","25.80","25.80",3884
"7881-EVUAD",2,"Month-to-month",True,"Electronic check","42.60","72.40",4648
"5766-XQXMQ",29,"Month-to-month",True,"Bank transfer (automatic)","68.85","1970.50",5449
"3703-VAVCL",2,"Month-to-month",False,"Credit card (automatic)","90.00","190.05",3902
"8519-QJGJD",14,"Month-to-month",False,"Electronic check","75.35","1025.95",4995
"6326-MTTXK",8,"Month-to-month",False,"Electronic check","100.85","819.55",3849
"0330-IVZHA",5,"Month-to-month",False,"Electronic check","69.95","330.15",2969
"2886-KEFUM",63,"One year",True,"Electronic check","107.50","6873.75",6144
"4237-RLAQD",1,"Month-to-month",True,"Mailed check","45.85","45.85",5930
"9651-GTSAQ",53,"One year",True,"Bank transfer (automatic)","106.10","5769.75",4471
"3186-BAXNB",1,"Month-to-month",False,"Electronic check","91.70","91.70",4319
"0637-YLETY",16,"Month-to-month",True,"Credit card (automatic)","95.60","1555.65",5915
"1157-BQCUW",1,"Month-to-month",True,"Electronic check","74.95","74.95",2591
"2660-EMUBI",10,"Month-to-month",True,"Electronic check","95.35","898.35",5353
"7675-OZCZG",3,"Month-to-month",False,"Electronic check","45.00","127.10",4145
"2003-CKLOR",66,"Month-to-month",False,"Electronic check","99.50","6710.50",4001
"9254-RBFON",17,"One year",False,"Bank transfer (automatic)","98.60","1704.95",5160
"1205-WNWPJ",7,"Month-to-month",True,"Mailed check","59.50","415.95",4661
"9391-EOYLI",12,"Month-to-month",True,"Electronic check","80.45","950.20",5374
"8387-MOJJT",42,"Month-to-month",True,"Credit card (automatic)","77.95","3384.00",5396
"2761-OCIAX",2,"Month-to-month",True,"Electronic check","74.70","165.40",2803
"3068-OMWZA",1,"Month-to-month",True,"Electronic check","88.80","88.80",3106
"6032-KRXXO",30,"Month-to-month",True,"Electronic check","90.25","2755.35",5654
"7459-RRWQZ",15,"Month-to-month",True,"Bank transfer (automatic)","64.65","994.55",4780
"4154-AQUGT",13,"Month-to-month",True,"Bank transfer (automatic)","89.05","1169.35",3861
"3092-IGHWF",67,"One year",False,"Electronic check","87.40","5918.80",4421
"8017-LXHFA",23,"Month-to-month",True,"Electronic check","94.75","2293.60",2740
"6352-TWCAU",35,"Month-to-month",True,"Electronic check","86.45","3029.10",5874
"2929-QNSRW",56,"One year",True,"Electronic check","98.25","5508.35",4886
"1262-OPMFY",9,"Month-to-month",True,"Bank transfer (automatic)","75.75","655.90",5105
"4248-QPAVC",17,"Month-to-month",True,"Bank transfer (automatic)","85.35","1463.45",3209
"1899-VXWXM",48,"One year",True,"Credit card (automatic)","106.10","5082.80",5898
"4690-LLKUA",17,"Month-to-month",True,"Electronic check","45.05","770.60",3797
"3331-HQDTW",34,"Month-to-month",True,"Mailed check","109.80","3587.25",3410
"9490-DFPMD",42,"Month-to-month",True,"Electronic check","84.65","3541.35",4871
"5442-XSDCW",11,"Month-to-month",True,"Bank transfer (automatic)","79.50","868.50",3469
"3049-NDXFL",1,"Month-to-month",False,"Mailed check","85.80","85.80",2850
"8580-AECUZ",1,"Month-to-month",True,"Electronic check","79.10","79.10",5001
"7963-GQRMY",3,"Month-to-month",False,"Mailed check","44.30","134.50",4903
"1228-FZFRV",50,"Month-to-month",False,"Credit card (automatic)","105.95","5341.80",5536
"2058-DCJBE",5,"Month-to-month",True,"Electronic check","69.75","324.60",3965
"5364-XYIRR",51,"Month-to-month",True,"Electronic check","94.65","4812.75",4747
"4829-AUOAX",46,"Month-to-month",False,"Bank transfer (automatic)","96.05","4399.50",2712
"5047-LHVLY",1,"Month-to-month",True,"Mailed check","50.15","50.15",3438
"9158-VCTQB",41,"Month-to-month",True,"Bank transfer (automatic)","113.60","4594.95",4963
"6311-UEUME",29,"Month-to-month",True,"Electronic check","78.90","2384.15",3249
"2634-HCZGT",53,"One year",True,"Electronic check","60.05","3229.65",5271
"6839-ITVZJ",26,"Month-to-month",True,"Electronic check","60.05","1616.15",2039
"0375-HVGXO",1,"Month-to-month",True,"Electronic check","34.70","34.70",4476
"8593-WHYHV",3,"Month-to-month",True,"Electronic check","85.30","264.80",4934
"6097-EQISJ",66,"One year",True,"Credit card (automatic)","102.45","6615.15",4688
"4423-YLHDV",21,"Month-to-month",True,"Bank transfer (automatic)","104.40","2200.25",5570
"0107-YHINA",1,"Month-to-month",True,"Electronic check","99.75","99.75",4214
"8640-SDGKB",4,"Month-to-month",True,"Electronic check","74.40","299.70",3633
"4116-TZAQJ",9,"Month-to-month",True,"Credit card (automatic)","74.25","639.65",5393
"3877-JRJIP",1,"Month-to-month",True,"Electronic check","59.85","59.85",4017
"8375-DKEBR",1,"Month-to-month",True,"Electronic check","69.60","69.60",3438
"7511-YMXVQ",9,"Month-to-month",True,"Electronic check","45.40","418.80",5028
"7551-JOHTI",1,"Month-to-month",False,"Mailed check","19.50","19.50",5211
"9804-ICWBG",1,"Month-to-month",True,"Electronic check","69.90","69.90",3349
"5318-IXUZF",2,"Month-to-month",True,"Bank transfer (automatic)","87.15","183.75",4149
"3198-VELRD",3,"Month-to-month",True,"Bank transfer (automatic)","84.75","264.85",2014
"9436-ZBZCT",14,"Month-to-month",True,"Electronic check","89.95","1178.40",5463
"7279-BUYWN",41,"Month-to-month",True,"Electronic check","113.20","4689.50",3380
"7156-MHUGY",13,"Month-to-month",True,"Electronic check","90.50","1201.15",5394
"7198-GLXTC",2,"Month-to-month",False,"Electronic check","79.00","143.65",5239
"0516-VRYBW",18,"One year",False,"Bank transfer (automatic)","20.15","390.85",4931
"8380-PEFPE",1,"Month-to-month",True,"Electronic check","71.65","71.65",2377
"5687-DKDTV",4,"Month-to-month",False,"Mailed check","20.35","77.50",5984
"7530-HDYDS",38,"Month-to-month",True,"Credit card (automatic)","84.25","3264.50",2885
"3096-IZETN",12,"Month-to-month",False,"Bank transfer (automatic)","78.10","947.30",4741
"5922-ABDVO",19,"Month-to-month",False,"Mailed check","89.65","1761.05",3046
"9172-ANCRX",10,"Month-to-month",True,"Electronic check","98.70","973.25",5561
"6910-HADCM",1,"Month-to-month",False,"Electronic check","76.35","76.35",5613
"5948-UJZLF",2,"Month-to-month",False,"Mailed check","49.25","97.00",3805
"4816-LXZYW",23,"Month-to-month",True,"Electronic check","79.15","1676.95",5216
"9606-PBKBQ",32,"Month-to-month",True,"Electronic check","85.00","2642.05",4584
"3536-IQCTX",32,"Month-to-month",False,"Electronic check","85.30","2661.10",2712
"4911-BANWH",31,"Month-to-month",True,"Credit card (automatic)","86.55","2697.40",4198
"8496-EJAUI",19,"Month-to-month",True,"Credit card (automatic)","73.85","1424.50",2251
"3132-TVFDZ",57,"Month-to-month",True,"Electronic check","44.85","2572.95",5172
"8080-DDEMJ",1,"Month-to-month",False,"Electronic check","45.10","45.10",4499
"6365-MTGZX",24,"Month-to-month",True,"Electronic check","96.00","2122.45",3068
"1349-WXNGG",1,"Month-to-month",False,"Bank transfer (automatic)","20.05","20.05",4710
"6990-YNRIO",65,"Two year",False,"Bank transfer (automatic)","108.65","6937.95",6120
"0621-TWIEM",10,"Month-to-month",True,"Electronic check","45.55","402.60",4097
"2485-ITVKB",2,"Month-to-month",True,"Electronic check","35.10","68.75",2643
"3669-OYSJI",1,"Month-to-month",False,"Credit card (automatic)","46.20","46.20",4167
"1612-EOHDH",1,"Month-to-month",False,"Electronic check","45.15","45.15",5828
"6702-OHFWR",1,"Month-to-month",True,"Electronic check","43.30","43.30",4972
"4510-PYUSH",38,"Month-to-month",True,"Credit card (automatic)","57.15","2250.65",3110
"7517-SAWMO",19,"Month-to-month",True,"Electronic check","73.20","1441.10",4718
"4143-HHPMK",52,"Month-to-month",True,"Electronic check","85.35","4338.60",6402
"7054-LGEQW",1,"Month-to-month",False,"Mailed check","45.95","45.95",4888
"0923-PNFUB",3,"Month-to-month",False,"Electronic check","83.75","247.25",4852
"3494-JCHRQ",1,"Month-to-month",True,"Electronic check","70.05","70.05",2699
"6474-FVJLC",2,"Month-to-month",True,"Electronic check","86.00","165.45",4546
"8840-DQLGN",35,"Month-to-month",True,"Bank transfer (automatic)","100.50","3653.35",4745
"4547-LYTDD",16,"Month-to-month",False,"Electronic check","72.65","1194.30",2850
"6770-XUAGN",1,"Month-to-month",True,"Electronic check","21.00","21.00",3753
"4193-ORFCL",1,"Month-to-month",False,"Mailed check","45.10","45.10",2740
"7776-QWNFX",30,"Month-to-month",True,"Bank transfer (automatic)","50.40","1527.50",4795
"6689-TCZHQ",5,"Month-to-month",False,"Electronic check","78.95","378.40",4054
"3143-ILDAL",56,"Month-to-month",True,"Electronic check","94.45","5124.60",4830
"4720-VSTSI",44,"Month-to-month",True,"Bank transfer (automatic)","84.80","3862.55",3997
"3946-MHCZW",1,"Month-to-month",False,"Mailed check","50.90","50.90",5111
"6651-AZVTJ",49,"Month-to-month",True,"Electronic check","99.80","4872.45",6088
"4566-GOLUK",47,"Month-to-month",True,"Bank transfer (automatic)","107.35","5118.95",3620
"2484-DGXPZ",31,"Month-to-month",True,"Mailed check","19.55","658.95",2687
"4587-NUKOX",3,"Month-to-month",True,"Electronic check","79.10","246.50",5339
"0420-BWTPW",8,"Month-to-month",False,"Mailed check","25.50","215.20",5578
"8183-ONMXC",2,"Month-to-month",False,"Electronic check","80.75","159.45",2176
"9614-RMGHA",65,"Month-to-month",True,"Bank transfer (automatic)","91.85","5940.85",5530
"5054-IEXZT",1,"Month-to-month",True,"Electronic check","75.35","75.35",5284
"5834-ASPWA",1,"Month-to-month",True,"Electronic check","75.45","75.45",5518
"3948-XHGNA",24,"Month-to-month",True,"Bank transfer (automatic)","49.55","1210.40",5005
"0565-IYCGT",69,"One year",True,"Credit card (automatic)","78.60","5356.45",6230
"5445-UTODQ",7,"Month-to-month",True,"Electronic check","81.10","576.65",3238
"1024-VRZHF",11,"Month-to-month",True,"Electronic check","74.95","825.70",2044
"9497-QCMMS",1,"Month-to-month",True,"Electronic check","93.55","93.55",5536
"0348-SDKOL",58,"Month-to-month",True,"Credit card (automatic)","102.10","5885.40",4415
"4373-MAVJG",14,"Month-to-month",True,"Bank transfer (automatic)","90.90","1259.00",5148
"8901-HJXTF",12,"Month-to-month",False,"Mailed check","29.20","309.10",3747
"5419-KLXBN",25,"Month-to-month",True,"Bank transfer (automatic)","89.15","2257.75",5853
"3424-NMNBO",58,"One year",True,"Electronic check","108.85","6287.25",4739
"4514-GFCFI",16,"Month-to-month",True,"Electronic check","84.75","1350.15",5136
"9828-AOQLM",1,"Month-to-month",True,"Electronic check","45.70","45.70",3187
"8000-REIQB",1,"Month-to-month",True,"Electronic check","69.95","69.95",3208
"7615-ESMYF",2,"Month-to-month",False,"Electronic check","44.60","97.10",5482
"3858-VOBET",23,"Month-to-month",True,"Electronic check","74.95","1710.45",5897
"1447-PJGGA",57,"Two year",True,"Electronic check","95.25","5464.65",5789
"8565-CLBZW",24,"Month-to-month",True,"Mailed check","89.85","2165.05",2050
"9139-WQQDY",49,"One year",False,"Mailed check","100.45","4941.80",4235
"0224-HJAPT",5,"Month-to-month",False,"Electronic check","47.15","223.15",2857
"8086-OVPWV",2,"Month-to-month",True,"Electronic check","80.20","181.10",2384
"9430-FRQOC",4,"Month-to-month",True,"Mailed check","87.10","341.45",5587
"3074-GQWYX",5,"Month-to-month",True,"Bank transfer (automatic)","75.90","357.75",3520
"6845-RGTYS",47,"Month-to-month",True,"Electronic check","98.75","4533.70",4622
"8861-HGGKB",10,"Month-to-month",False,"Electronic check","86.45","830.85",5699
"7065-YUNRY",1,"Month-to-month",True,"Mailed check","45.30","45.30",3049
"7694-VLBWQ",67,"One year",False,"Electronic check","104.10","7040.85",4857
"4795-KTRTH",5,"Month-to-month",True,"Electronic check","81.00","371.65",4287
"6481-OGDOO",67,"One year",True,"Credit card (automatic)","90.60","6056.15",4394
"3753-TSEMP",15,"Month-to-month",False,"Electronic check","88.15","1390.60",2524
"8305-VHZBZ",1,"Month-to-month",True,"Mailed check","20.20","20.20",4325
"9172-JITSM",26,"Month-to-month",True,"Electronic check","90.80","2361.80",2641
"6298-QDFNH",22,"Month-to-month",True,"Electronic check","79.35","1730.35",4718
"9961-JBNMK",21,"Month-to-month",True,"Bank transfer (automatic)","96.80","2030.30",4317
"6173-ITPWD",47,"Month-to-month",True,"Bank transfer (automatic)","83.35","4065.00",2516
"9734-UYXQI",2,"Month-to-month",True,"Electronic check","49.40","106.55",5115
"2189-UXTKY",22,"Month-to-month",True,"Electronic check","79.20","1742.75",3410
"4958-GZWIY",7,"Month-to-month",False,"Electronic check","48.70","340.25",2984
"6356-ELRKD",1,"Month-to-month",True,"Electronic check","95.60","95.60",4091
"8624-GIOUT",49,"Month-to-month",True,"Credit card (automatic)","59.75","2934.30",6006
"6179-GJPSO",43,"Month-to-month",True,"Credit card (automatic)","108.15","4600.70",2833
"3177-LASXD",1,"Month-to-month",False,"Electronic check","71.35","71.35",2619
"4897-QSUYC",1,"Month-to-month",True,"Mailed check","20.15","20.15",4939
"1084-UQCHV",1,"Month-to-month",False,"Bank transfer (automatic)","69.75","69.75",2901
"8290-YWKHZ",32,"Month-to-month",True,"Electronic check","93.20","2931.00",5247
"2955-BJZHG",17,"Month-to-month",False,"Electronic check","80.85","1400.85",5174
"3806-DXQOM",4,"Month-to-month",True,"Electronic check","33.65","137.85",2563
